id_catalog_product,reference,name,brand,color,season,sizes,gender_segment,main_category,sub_category,article_type,score_ec,quantity
11746,7030,s.Oliver Men's Denim Dstrct Grey T-shirt,s.Oliver,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,9987
11747,46317,Fossil Men Silver-Toned Dial Chronograph Watch FS4663,Fossil,Silver,Winter,Unique,Men,Accessories,Watches,Watches,,8135
11748,16467,Locomotive Men Check Green Shirt,Locomotive,Green,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,1543
11749,8844,Scullers Men Scul Brown Trousers,Scullers,Brown,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Trousers,,3542
11750,22652,Wildcraft Unisex Grey Duffle Bag,Wildcraft,Grey,Winter,Unique,Unisex,Accessories,Bags,Duffel Bag,,1314
11751,28368,Idee Men Copper Sunglasses,Idee,Copper,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,,6122
11752,23780,Oakley Men Holbrook Black Sunglasses,Oakley,Black,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,,7832
11753,9996,Palm Tree Girls Sp Jelly Top Blue Tops,Palm Tree,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,809
11754,13929,United Colors of Benetton Men Solid Beige Shirts,United Colors of Benetton,Beige,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,7161
11755,34737,Puma Men Faas 500 NM Fade Navy Blue Sports Shoes,Puma,Navy Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,4727
11756,42585,United Colors of Benetton Mens Black Polo T-shirt,United Colors of Benetton Mens Black Polo T-shirt,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,2377
11757,55532,Revlon Touch And Glow Golden Mist Moisturising Make up 07,Revlon Touch And Glow Golden Mist Moisturising Make up 07,Skin,Spring,Unique,Women,Personal Care,Makeup,Foundation and Primer,,2986
11758,46919,York Men Perfume,York,Blue,Spring,Unique,Men,Personal Care,Fragrance,Perfume and Body Mist,,7386
11759,13327,Gini and Jony Kids Boys Printed Green Tshirts,Gini and Jony Kids,Green,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,5335
11760,28966,Biba Women Blue Printed Salwar Suit with Dupatta,Biba,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Apparel Set,Kurta Sets,,1294
11761,43457,Global Desi Women Blue Tunic,Global Desi,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtis,,7286
11762,9398,Nike Men Lunarfly Black Sports Shoes,Nike,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,4514
11763,29088,Converse Unisex Printed Black Shoes,Converse,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Shoes,Casual Shoes,,7892
11764,49951,Hanes Men Black Knitted Lounge Pants,Hanes,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Loungewear and Nightwear,Lounge Pants,,5853
11765,7202,Jealous 21 Women Band With Blue Top,Jealous 21,Blue,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,3907
11766,46125,Adrika Turquoise Blue Necklace,Adrika Turquoise Blue Necklace,Turquoise Blue,Winter,Unique,Women,Accessories,Jewellery,Necklace and Chains,,1474
11767,48883,Lucera Women Silver Pendant with Chain,Lucera,Silver,Summer,Unique,Women,Accessories,Jewellery,Pendant,,9739
11768,17787,Reid & Taylor Men Solid Grey Socks,Reid & Taylor,Grey,Summer,Unique,Men,Accessories,Socks,Socks,,4737
11769,50040,Hanes Women White Concealing Petals Underwire Moulded Bra,Hanes,White,Winter,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,,7748
11770,14102,Flying Machine Women Solid Brown Tops,Flying Machine,Brown,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,4869
11771,20337,Nike Men Solid Red Sweatshirt,Nike,Red,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Sweatshirts,,8550
11772,44672,Wills Lifestyle Women Blue Striped Formal Shirt,Wills Lifestyle,Blue,Winter,"XS,S,M,L,XL",Women,Apparel,Topwear,Shirts,,964
11773,4487,Lotto Men's Play Off Black Blue Shoe,Lotto,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,5827
11774,36252,SDL by Sweet Dreams Men Black & Red Pyjama Set,SDL by Sweet Dreams,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Loungewear and Nightwear,Night suits,,5915
11775,33720,Pieces Women Green Leggings,Pieces,Green,Fall,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Leggings,,8615
11776,25645,Fastrack Men Black Casual Watch,Fastrack,Black,Winter,Unique,Men,Accessories,Watches,Watches,,787
11777,41300,Gini and Jony Girls Polo Striped Blue T-shirt,Gini and Jony,Green,Summer,"XS,S,M,L,XL",Girls,Apparel,Topwear,Tshirts,,3695
11778,18732,Arrow Woman Ann Off White Top,Arrow Woman Ann Off White Top,Off White,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,9567
11779,9365,Puma Women Logo Stud Black Socks,Puma,Black,Fall,Unique,Women,Accessories,Socks,Socks,,2492
11780,50881,Prafful Women Black Crepe Sari,Prafful,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Saree,Sarees,,7950
11781,48042,Nautica Men Black Dial Chronograph Watch,Nautica,Black,Winter,Unique,Men,Accessories,Watches,Watches,,3425
11782,29849,Basics Men Brown Trousers,Basics,Brown,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Trousers,,1620
11783,12208,Basics Men Green Striped T-shirt,Basics,Green,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,5810
11784,29075,Fastrack Men Black Backpack,Fastrack,Black,Winter,Unique,Men,Accessories,Bags,Backpacks,,946
11785,26801,Arrow Men Lavender Striped Shirt,Arrow,Lavender,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,7127
11786,59302,U.S. Polo Assn. Denim Co. Men Wine Shirt,U.S. Polo Assn. Denim Co.,Purple,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,3396
11787,1934,Quechua Forclaz 25L Air Purple Backpack,Quechua Forclaz 25L Air Purple Backpack,Purple,Summer,Unique,Unisex,Accessories,Bags,Backpacks,,1221
11788,53638,ADIDAS Men Black Casual Shoes,ADIDAS,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,2663
11789,15811,Facit Men Trophy BF Black Briefs,Facit,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Briefs,,4480
11790,38335,Mr. Men Little Miss Girls Red Printed Top,Mr.,Red,Summer,"XS,S,M,L,XL",Girls,Apparel,Topwear,Tops,,5002
11791,57298,Rocia Women Beige Flats,Rocia,Beige,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,,2225
11792,59130,Just Natural Men Black Jacket,Just Natural,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Jackets,,9385
11793,56944,HM Women Green Flats,HM,Green,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,,3913
11794,4648,ADIDAS Men Neo Feather Brown Sandal,ADIDAS,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,994
11795,57896,Femella Women Off White Shorts,Femella,Off White,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Shorts,,1447
11796,21816,Fossil Men Midway Black Wallet,Fossil,Black,Winter,Unique,Men,Accessories,Wallets,Wallets,,522
11797,56178,Colorbar Sand Beige Concealer 003,Colorbar Sand Beige Concealer 003,Beige,Spring,Unique,Women,Personal Care,Makeup,Concealer,,1628
11798,24558,Vishudh Women Blue Printed Kurta,Vishudh,Blue,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,1057
11799,37973,Clarks Men Brown Quay Point Mahogany Leather Shoes,Clarks,Brown,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,4230
11800,9157,Jealous 21 Women Checks Pink Shirt,Jealous 21,Pink,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Shirts,,5841
11801,43698,Doodle Boys Printed Yellow T-shirt,Doodle,Yellow,Summer,"XS,S,M,L,XL",Boys,Apparel,Topwear,Tshirts,,7498
11802,18500,Puma Men V.11 Cat White Tshirts,Puma,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,7682
11803,8085,ADIDAS Women Vanquish5 Silver Sports Shoes,ADIDAS,Silver,Fall,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,,7534
11804,17548,Mark Taylor Men Grey & White Striped Shirt,Mark Taylor,Grey,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,2156
11805,28395,Idee Women Black Sunglasses,Idee,Black,Winter,Unique,Women,Accessories,Eyewear,Sunglasses,,4673
11806,47238,Playboy,Playboy,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,5941
11807,12806,Nike Men Zip Grey Sweatshirts,Nike,Grey,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Sweatshirts,,9498
11808,29247,ADIDAS Men Lakers Yellow Jersey,ADIDAS,Yellow,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,3812
11809,58486,Fossil Men Faded Black Wallet,Fossil,Black,Winter,Unique,Men,Accessories,Wallets,Wallets,,9145
11810,59554,Lucera Silver Bangle,Lucera Silver Bangle,Silver,Summer,Unique,Women,Accessories,Jewellery,Bangle,,2824
11811,32865,Wildcraft Unisex Grey and Blue Backpack,Wildcraft,Grey,Summer,Unique,Unisex,Accessories,Bags,Backpacks,,6095
11812,10309,Clarks Women White Leather Flats,Clarks,White,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,,6484
11813,38563,Nike Men Orange & Charcoal Shorts,Nike,Orange,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Shorts,,3011
11814,53852,Vishudh Women Pink Printed Kurta,Vishudh,Pink,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,862
11815,52980,FNF Printed Green Sari,FNF Printed Green Sari,Green,Fall,"XS,S,M,L,XL",Women,Apparel,Saree,Sarees,,3954
11816,45937,Maxima Men White Dial Watch,Maxima,White,Winter,Unique,Men,Accessories,Watches,Watches,,3298
11817,55399,Revlon Grow Luscious Emerald Lash Liner,Revlon Grow Luscious Emerald Lash Liner,Green,Spring,Unique,Women,Personal Care,Makeup,Kajal and Eyeliner,,5120
11818,3009,Lee Men Edward Black Shirt,Lee,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,3755
11819,9533,Nike Men Manus Shomest Adiumjsy Red Jerseys,Nike,Red,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,1717
11820,17910,Nike Men Sptcas Black Sweatshirt,Nike,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Sweatshirts,,1985
11821,48614,Lucera Women Silver Earrings,Lucera,Silver,Summer,Unique,Women,Accessories,Jewellery,Earrings,,5849
11822,18164,Spice Art Women Zircons Black Clutch,Spice Art,Black,Winter,Unique,Women,Accessories,Bags,Clutches,,7695
11823,29623,Indigo Nation Men Striped Lavender Shirt,Indigo Nation,Lavender,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,8250
11824,3835,Crocs Men Santa Cruz Clog Black Sandal,Crocs,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,,6579
11825,23319,W Women Brown Printed Kurta,W,Brown,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,9899
11826,18958,United Colors of Benetton Men Stripes Blue Sweater,United Colors of Benetton,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Sweaters,,8535
11827,26459,Puma Women Trinity White Checked Canvas Shoes,Puma,White,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Casual Shoes,,2007
11828,19284,Guess Women Black Dial Watch W60005L2,Guess,Black,Winter,Unique,Women,Accessories,Watches,Watches,,1503
11829,54079,Mumbai Slang Women Black Kurti,Mumbai Slang,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtis,,6903
11830,18356,Fila Men Ankel Logo Black Socks,Fila,Black,Fall,Unique,Men,Accessories,Socks,Socks,,1425
11831,9701,Hush Puppies Men Falcon Black Formal Shoes,Hush Puppies,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Formal Shoes,,8775
11832,48426,French Connection Men White Printed T-shirt,French Connection,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,7083
11833,23917,Fila Women Paramount White Casual Shoes,Fila,White,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Casual Shoes,,4427
11834,29411,Giordano Men White Dial Watch,Giordano,White,Winter,Unique,Men,Accessories,Watches,Watches,,1485
11835,42920,French Connection Women Grey Wallet,French Connection,Grey,Summer,Unique,Women,Accessories,Wallets,Wallets,,4731
11836,55997,Colorbar Velvet Matte Temptation Lipstick 24MA,Colorbar Velvet Matte Temptation Lipstick 24MA,Purple,Spring,Unique,Women,Personal Care,Lips,Lipstick,,5802
11837,37719,John Players Men Polo Blue T-shirt,John Players,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,5791
11838,45339,Cobblerz Women Gold-Toned Sandals,Cobblerz,Gold,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,,1408
11839,59766,Estelle Women Gold Earrings,Estelle,Gold,Winter,Unique,Women,Accessories,Jewellery,Earrings,,5551
11840,38751,Nike Unisex Black Backpack,Nike,Black,Summer,Unique,Unisex,Accessories,Bags,Backpacks,,3086
11841,39683,Lotto Men White Sports Shoe,Lotto,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,9835
11842,41799,Remanika Women Yellow Top,Remanika,Yellow,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,1831
11843,20568,Baggit Women Brown Babe Opart Handbag,Baggit,Brown,Winter,Unique,Women,Accessories,Bags,Handbags,,7351
11844,58472,Fossil Men Brown Wallet,Fossil,Brown,Winter,Unique,Men,Accessories,Wallets,Wallets,,2306
11845,33943,ADIDAS Men Polo Blue T-Shirt,ADIDAS,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,1305
11846,52148,Femella Women Red Polo T-Shirt,Femella,Red,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,,4647
11847,25826,Diva Women Printed Brown Kurta,Diva,Brown,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,571
11848,44811,Spykar Women Pink Top,Spykar,Pink,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,527
11849,38597,Nike Men Printed Texture Grey T-shirt,Nike,Grey,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,9160
11850,19042,Catwalk Women Moccasin Blue Casual Shoes,Catwalk,Blue,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,,4483
11851,49732,Park Avenue Men Blue Tie,Park Avenue,Blue,Summer,Unique,Men,Accessories,Ties,Ties,,9455
11852,16836,Idee Men Funky Eyewear Blue Sunglasses,Idee,Blue,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,,7555
11853,8415,Doodle Girl's Hippie Chic White Teen Kidswear,Doodle Girl's Hippie Chic White Teen Kidswear,White,Fall,"XS,S,M,L,XL",Girls,Apparel,Topwear,Tshirts,,7190
11854,43208,Fastrack Women Grey Dial Watch,Fastrack,Grey,Winter,Unique,Women,Accessories,Watches,Watches,,4332
11855,13578,Hanes Men Pack of 2 Half Contrast Piping Ringer T-shirts,Hanes,Red,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Innerwear Vests,,1059
11856,35288,Suunto Vector HR White Watch,Suunto Vector HR White Watch,Black,Winter,Unique,Unisex,Accessories,Watches,Watches,,8457
11857,28705,W Women Printed Peach Kurta,W,Peach,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,4331
11858,22831,Woodland Men Khaki Casual Shoes,Woodland,Khaki,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,7844
11859,8627,Fastrack Men Gradient Bikers Sunglasses M032BU1,Fastrack,Grey,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,,5671
11860,12698,Nike Men Swift FG Blue Sports Shoes,Nike,Blue,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,578
11861,35886,Jungle Book Boys 11 White T-shirt,Jungle Book,White,Summer,"XS,S,M,L,XL",Boys,Apparel,Topwear,Tshirts,,5429
11862,19270,Guess Women Mini Prism Steel Watch,Guess,Steel,Winter,Unique,Women,Accessories,Watches,Watches,,4147
11863,34954,Fabindia Women H& Printed Beige Sari,Fabindia,Beige,Summer,"XS,S,M,L,XL",Women,Apparel,Saree,Sarees,,1531
11864,55963,Colorbar Take Me As I Am Flirtatious Pink Lipstick with Sharpner 002,Colorbar Take Me As I Am Flirtatious Pink Lipstick with Sharpner 002,Pink,Spring,Unique,Women,Personal Care,Lips,Lipstick,,7881
11865,34168,Gini and Jony Boys Printed Navy Blue T-shirt,Gini and Jony,Navy Blue,Summer,"XS,S,M,L,XL",Boys,Apparel,Topwear,Tshirts,,2572
11866,28537,Nike Men Challenger Black T-shirt,Nike,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,7411
11867,43806,Royal Diadem White Earrings,Royal Diadem White Earrings,White,Summer,Unique,Women,Accessories,Jewellery,Earrings,,6588
11868,58640,Fila Men Trio Pack Ankle Socks,Fila,White,Fall,Unique,Men,Accessories,Socks,Socks,,1984
11869,5138,Wrangler Women's Sequin Green T-shirt,Wrangler,Green,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,,6338
11870,11821,Playboy Men Casual Black Casual Shoes,Playboy,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,2050
11871,21688,Fossil Women Silver-Toned Dial Watch ES1869,Fossil,Silver,Summer,Unique,Women,Accessories,Watches,Watches,,5997
11872,1598,Geonaute Women Blue Outdoor Bag,Geonaute,Blue,Summer,Unique,Women,Accessories,Bags,Handbags,,5182
11873,5904,Puma Women Cabana Racer White Shoe,Puma,White,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Casual Shoes,,2329
11874,57608,Lotus Herbals Rosetone Facial Skin Toner,Lotus Herbals Rosetone Facial Skin Toner,Rose,Spring,Unique,Women,Personal Care,Skin Care,Toner,,4251
11875,25228,Lino Perros Women Blue Handbag,Lino Perros,Blue,Winter,Unique,Women,Accessories,Bags,Handbags,,6581
11876,39677,Lotto Men White Shoes,Lotto,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,7101
11877,50875,Prafful Green & Maroon Printed Sari,Prafful Green & Maroon Printed Sari,Green,Fall,"XS,S,M,L,XL",Women,Apparel,Saree,Sarees,,4959
11878,9391,Nike Men CapriII White Sports Shoes,Nike,White,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,4356
11879,2779,Ediots   T-shirt,Ediots   T-shirt,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,6682
11880,49164,Deborah Kajal 117,Deborah Kajal 117,White,Spring,Unique,Women,Personal Care,Makeup,Kajal and Eyeliner,,6583
11881,8243,Fastrack Women Yellow Sling Bag,Fastrack,Yellow,Winter,Unique,Women,Accessories,Bags,Handbags,,8470
11882,46910,Peter England Men Black Jeans,Peter England,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Jeans,,2594
11883,19614,United Colors of Benetton Women White T-shirt,United Colors of Benetton,White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,,6738
11884,28153,Jockey SPORT Men White Innerwear Vest 9925,Jockey SPORT,White,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Innerwear Vests,,3532
11885,29081,Fastrack Men Leatherette Black Wallet,Fastrack,Black,Winter,Unique,Men,Accessories,Wallets,Wallets,,2048
11886,49958,Hanes Men Black Athletic 3/4th Pants,Hanes,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Shorts,,9059
11887,31842,Titan Men Black Dial Watch,Titan,Black,Winter,Unique,Men,Accessories,Watches,Watches,,564
11888,11479,United Colors of Benetton Women Light Winter Purple Tops,United Colors of Benetton,Purple,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,3799
11889,39213,Franco Leone Men Black Formal Shoes,Franco Leone,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Formal Shoes,,5349
11890,41309,Gini and Jony Girls Woven Peach Top,Gini and Jony,Peach,Summer,"XS,S,M,L,XL",Girls,Apparel,Topwear,Tops,,6139
11891,14937,Status Quo Men Solid Olive Shorts,Status Quo,Olive,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Shorts,,2535
11892,33729,Pieces Women Multi-Colored Belt,Pieces,Multi,Summer,Unique,Women,Accessories,Belts,Belts,,6174
11893,41907,Playboy Women Play It Spicy Fragrance Gift Set,Playboy,Black,Spring,Unique,Women,Personal Care,Fragrance,Fragrance Gift Set,,2728
11894,36069,OTLS Unisex Beige Duffle Bag,OTLS,Beige,Winter,Unique,Unisex,Accessories,Bags,Duffel Bag,,6120
11895,57862,Biotique Women Bio Sandalwood SPF 50 Sunscreen,Biotique,Yellow,Spring,Unique,Women,Personal Care,Skin Care,Sunscreen,,1096
11896,58016,Rreverie Gold Plated Earrings,Rreverie Gold Plated Earrings,Silver,Fall,Unique,Women,Accessories,Jewellery,Earrings,,4106
11897,14339,Nike Women Solarsoft Thong Grey Slippers,Nike,Grey,Fall,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Flip Flops,Flip Flops,,4389
11898,39021,CASIO ENTICER Men Navy Dial Analogue Watch A629,CASIO ENTICER,Navy Blue,Winter,Unique,Men,Accessories,Watches,Watches,,4006
11899,10799,Wrangler Men Wander Wheels Navy Blue Shirts,Wrangler,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,1895
11900,20930,Fastrack Women Red Sling Bag,Fastrack,Red,Winter,Unique,Women,Accessories,Bags,Handbags,,8029
11901,27329,Jovan Women Musk Perfume,Jovan,Orange,Spring,Unique,Women,Personal Care,Perfumes,Perfume and Body Mist,,8803
11902,7805,Puma Men's Basket II Clean Black White Shoe,Puma,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,952
11903,19426,Quiksilver Men Tar Pits Black Shirt,Quiksilver,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,7836
11904,49356,Vans Men Beige Pritchard Shoes,Vans,Beige,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,3131
11905,8071,New Balance Women Silver Sports Shoes,New Balance,Grey,Fall,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,,2686
11906,23789,Oakley Men Pit Bull Black Sunglasses,Oakley,Black,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,,6467
11907,28361,Idee Men Black Sunglasses,Idee,Black,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,,6874
11908,13920,Nike Men Court Resonate Black Casual Shoes,Nike,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,5858
11909,7039,Numero Uno Men's White Light Shoe,Numero Uno,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,,4848
11910,20791,Basics Men Black Blazer Jacket,Basics,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Jackets,,1959
11911,37726,John Players Men Soft Check Shirt,John Players,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,,2442
11912,4021,ADIDAS Unisex Color Blast Black Red Shoe,ADIDAS,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Shoes,Casual Shoes,,5922
11913,21643,Enamor Women Smooth Skin Bra,Enamor,Skin,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,,5696
11914,15476,Puma Men Logo Black Tshirts,Puma,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,,561
11915,59759,Rocia Women Black Flats,Rocia,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,,1994
11916,1553,Puma Power Cat Hard Ground Football,Puma Power Cat Hard Ground Football,White,Fall,Unique,Unisex,Sporting Goods,Sports Equipment,Footballs,,1680
11917,33386,Baggit Women Banjara Taj Purple Handbag,Baggit,Purple,Summer,Unique,Women,Accessories,Bags,Handbags,,6768
11918,40674,Lee Women Blue Top,Lee,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,,3288
11919,10104,Reebok Men Buckets VI Black Sports Shoes,Reebok,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,,5136
11920,24331,ADIDAS Women Grey Track Pants,ADIDAS,Grey,Fall,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Track Pants,,5221
11921,56711,Folklore Women Printed Purple & Blue Kurta,Folklore,White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,,6210
