id_catalog_product,reference,name,brand,color,season,sizes,gender_segment,main_category,sub_category,article_type,score_ec,quantity
4102,48149,Fossil Women Black Wallet,Fossil,Black,Winter,Unique,Women,Accessories,Wallets,Wallets,0,2511
4103,30053,Skagen Women Blue Dial Watch,Skagen,Black,Winter,Unique,Women,Accessories,Watches,Watches,0,3873
4104,2686,Inkfruit Women's Chirfhy Black T-shirt,Inkfruit,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,0,7857
4105,18639,Puma Men V.11 Cat Midnight Navy Tshirts,Puma,Navy Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,1789
4106,54516,F Sports Men White Velocity Sports Shoes,F Sports,White,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,1947
4107,12303,Genesis Men Check Red Shirts,Genesis,Red,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,3699
4108,26136,John Miller Men Black Trousers,John Miller,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Trousers,0,6881
4109,31181,Nike Men Printed Blue T-shirt,Nike,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,8022
4110,3754,Status Quo Men's Music Revolution Blue T-shirt,Status Quo,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,6559
4111,29942,Police Men Black Dual Dial Watch PL13076JPB-02A,Police,Black,Winter,Unique,Men,Accessories,Watches,Watches,0,3683
4112,44925,Jack & Jones Men Brown Jeans,Jack & Jones,Brown,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Trousers,0,5962
4113,32199,Fabindia Men Printed Beige Kurta,Fabindia,Beige,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Kurtas,0,3716
4114,52840,Adrika Red Earrings,Adrika Red Earrings,Red,Summer,Unique,Women,Accessories,Jewellery,Earrings,0,3636
4115,39571,Catwalk Women Black Flats,Catwalk,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,3818
4116,14669,Basics Men Blue Slim Fit Striped Shirt,Basics,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,3282
4117,33877,Citizen Men Black Chronograph Dial Watch,Citizen,Black,Winter,Unique,Men,Accessories,Watches,Watches,0,9682
4118,58546,Miami Blues Women Sunglasses,Miami Blues,Brown,Winter,Unique,Women,Accessories,Eyewear,Sunglasses,0,8157
4119,25912,Femella Women Cream Leggings,Femella,Cream,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Leggings,0,5420
4120,7569,Nike Men's As Miler UV SS Blue T-shirt,Nike,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,6824
4121,18898,Arrow Woman Solid White Shirt,Arrow Woman Solid White Shirt,White,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Shirts,0,6827
4122,2827,Lee Cooper Men's Formal Simpleton Black Shoe,Lee Cooper,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Formal Shoes,0,8917
4123,28631,Nike Men Pintuck Navy Blue Track Pants,Nike,Navy Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Track Pants,0,1276
4124,49606,Catwalk Women Metal Grey Heels,Catwalk,Silver,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,5708
4125,8521,Nike Unisex Nike Checks Black Duffle Bags,Nike,Black,Summer,Unique,Unisex,Accessories,Bags,Duffel Bag,0,1187
4126,16902,Status Quo Men Stripes White Tshirt,Status Quo,Red,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,1029
4127,19176,United Colors of Benetton Men Check Black Shirt,United Colors of Benetton,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,5567
4128,27679,Murcia Women Brown Handbag,Murcia,Brown,Winter,Unique,Women,Accessories,Bags,Handbags,0,8580
4129,22139,Provogue Men Black Formal Shoes,Provogue,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Formal Shoes,0,6018
4130,50519,Chromozome Men Charcoal Melange Innerwear Vest,Chromozome,Charcoal,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Innerwear Vests,0,2653
4131,43932,Catwalk Women Blue Heels,Catwalk,Blue,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,9986
4132,28403,Idee Women Brown Sunglasses,Idee,Brown,Winter,Unique,Women,Accessories,Eyewear,Sunglasses,0,6594
4133,54985,Femella Women Printed Blue Lounge Pants,Femella,Blue,Summer,"XS,S,M,L,XL",Women,Apparel,Loungewear and Nightwear,Lounge Pants,0,7474
4134,6689,Asics Unisex 2 Pairs 5 Toes SVS White Black Socks,Asics,White,Summer,Unique,Unisex,Accessories,Socks,Socks,0,5274
4135,26599,Puma Men Faas 300 Blue Sports Shoes,Puma,Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,8192
4136,19344,Reid&Taylor Men Solid Black Wallet,Reid&Taylor,Black,Fall,Unique,Men,Accessories,Wallets,Wallets,0,3603
4137,22905,Mark Taylor Men Black Striped Trousers,Mark Taylor,Charcoal,Summer,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Trousers,0,2940
4138,49434,Vans Unisex Blue Authentic Shoes,Vans,Blue,Fall,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Shoes,Casual Shoes,0,4635
4139,8713,Fastrack Unisex Brown Sunglasses,Fastrack,Brown,Winter,Unique,Unisex,Accessories,Eyewear,Sunglasses,0,7624
4140,2229,ADIDAS Men Sunset White Polo T-shirt,ADIDAS,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,5701
4141,34860,Vans Men Era Black Shoes,Vans,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,1344
4142,18296,Aneri Women Ekta Pink Kurta,Aneri,Pink,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,946
4143,5830,Puma Men Edition White T-shirt,Puma,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,4415
4144,33279,Gini and Jony Kids Unisex Blue Jeans,Gini and Jony Kids,Blue,Summer,"XS,S,M,L,XL",Unisex,Apparel,Bottomwear,Jeans,0,3609
4145,38691,Spice Art Women Pleated Purple Handbag,Spice Art,Purple,Summer,Unique,Women,Accessories,Bags,Handbags,0,1734
4146,39743,Gini Jony Girls Printed White Top,Gini Jony,White,Summer,"XS,S,M,L,XL",Girls,Apparel,Topwear,Tops,0,7087
4147,11129,Urban Yoga Men Solid Blue Track Pants,Urban Yoga,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Track Pants,0,726
4148,11915,Franco Leone Men Casual Brown Sandals,Franco Leone,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Sandal,Sandals,0,4643
4149,28067,Jockey ELANCE Mens Blue Trunks 1015,Jockey ELANCE Mens Blue Trunks 1015,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Trunk,0,7685
4150,34438,Myntra Women Cute Dog White T-shirt,Myntra,White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,0,6058
4151,27813,Bulchee Men Brown & Black Reversible Belt,Bulchee,Brown,Summer,Unique,Men,Accessories,Belts,Belts,0,686
4152,46018,Fabindia Women Green Kurta,Fabindia,Green,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,3035
4153,16768,Spice Art Women Black Handbag,Spice Art,Black,Winter,Unique,Women,Accessories,Bags,Handbags,0,2432
4154,31976,Nike Women Lunarswift +3 Grey Sports Shoes,Nike,Grey,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,0,9540
4155,50941,Parx Men Red Vest,Parx,Red,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Innerwear Vests,0,2532
4156,30098,Flying Machine Men Washed Black Jeans,Flying Machine,Black,Winter,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Jeans,0,1752
4157,48182,Fossil Women Red Handbag,Fossil,Red,Winter,Unique,Women,Accessories,Bags,Handbags,0,6009
4158,46824,Catwalk Women Blue Shoes,Catwalk,Blue,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,5574
4159,19720,United Colors of Benetton Men Black Striped Shirt,United Colors of Benetton,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,2381
4160,49050,Lucera Women Silver Ring,Lucera,Silver,Summer,Unique,Women,Accessories,Jewellery,Ring,0,769
4161,8377,Fastrack Men Navy Blue Backpack,Fastrack,Navy Blue,Winter,Unique,Men,Accessories,Bags,Backpacks,0,2130
4162,51893,Nyk Women Red Wallet,Nyk,Red,Summer,Unique,Women,Accessories,Wallets,Wallets,0,4905
4163,39327,Gini and Jony Girls Green Leggings,Gini and Jony,Green,Summer,"XS,S,M,L,XL",Girls,Apparel,Bottomwear,Leggings,0,6639
4164,25778,Arrow Men Blue Suspenders,Arrow,Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Suspenders,0,2074
4165,57358,Amante Purple Printed Push-Up Bra BGSS01,Amante Purple Printed Push-Up Bra BGSS01,Purple,Winter,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,0,2195
4166,14803,United Colors of Benetton Women Solid Black Handbags,United Colors of Benetton,Black,Summer,Unique,Women,Accessories,Bags,Handbags,0,3758
4167,5468,Nike Men's Lunareclipse White Shoe,Nike,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,3762
4168,58310,Jockey LCESCBRA Men Pack of 3 Socks 2004,Jockey LCESCBRA,Black,Summer,Unique,Men,Accessories,Socks,Socks,0,1945
4169,20804,Fila Men Streak White Sports Shoes,Fila,White,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,6763
4170,24498,Mother Earth Women Brown Printed Kurta,Mother Earth,Brown,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,8911
4171,56884,HM Women Black Heels,HM,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,552
4172,4788,ADIDAS Men's Demon White T-shirt,ADIDAS,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,6070
4173,52418,Red Rose Women Cream Nightdress,Red Rose,Off White,Winter,"XS,S,M,L,XL",Women,Apparel,Loungewear and Nightwear,Nightdress,0,8079
4174,41833,Skechers Men Blue Shoes,Skechers,Blue,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,2166
4175,20038,United Colors of Benetton Women Beige Striped Tights,United Colors of Benetton,Beige,Fall,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Stockings,0,7401
4176,57956,Prafful Green Printed Sari,Prafful Green Printed Sari,Green,Fall,"XS,S,M,L,XL",Women,Apparel,Saree,Sarees,0,3285
4177,13814,Proline Pack of 3 Printed T-shirts,Proline Pack of 3 Printed T-shirts,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,1219
4178,8979,Puma Men Driving Power Lo SF Black Sports Shoes,Puma,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,9097
4179,13028,Inc 5 Women Casual Black Heels,Inc 5,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,7355
4180,9097,Converse Unisex Ct AsAll Star 08 Hi Green Casual Shoes,Converse,Green,Fall,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Shoes,Casual Shoes,0,2794
4181,8145,Fastrack Women Analog Pink Blue Watch,Fastrack,Pink,Winter,Unique,Women,Accessories,Watches,Watches,0,8763
4182,7931,Puma Men Jersey Long Grey Track Pant,Puma,Grey,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Track Pants,0,9921
4183,50189,Paridhan Women Yellow Handbag,Paridhan,Yellow,Summer,Unique,Women,Accessories,Bags,Handbags,0,4982
4184,30850,Fabindia Women Printed Multi Coloured Kurta,Fabindia,Multi,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,1198
4185,28093,Jockey MC Men Black Y Front Briefs 8003,Jockey MC,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Briefs,0,7743
4186,6219,Lee Men's Quill White T-shirt,Lee,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,9518
4187,26935,Jealous 21 Women Black Dress,Jealous 21,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Dress,Dresses,0,6418
4188,49898,Q&Q Kids Unisex White Dial Analog Watch,Q&Q Kids,White,Winter,Unique,Unisex,Accessories,Watches,Watches,0,848
4189,9251,Mark Taylor Men Green Striped Shirt,Mark Taylor,Green,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,5874
4190,18606,New Hide Men Leather Brown Belt,New Hide,Brown,Fall,Unique,Men,Accessories,Belts,Belts,0,8369
4191,54529,F Sports Men Black Shoes,F Sports,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,807
4192,51867,Bwitch Black Bra,Bwitch Black Bra,Black,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Bra,0,3916
4193,8383,Doodle Girl's Raw Edges Light Blue Teen Kidswear,Doodle Girl's Raw Edges Light Blue Teen Kidswear,Blue,Fall,"XS,S,M,L,XL",Girls,Apparel,Topwear,Tshirts,0,5320
4194,15925,ADIDAS Unisex AL Black Backpack,ADIDAS,Black,Fall,Unique,Unisex,Accessories,Bags,Backpacks,0,4058
4195,38201,Polaroid Men Sunglasses,Polaroid,Gold,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,0,4978
4196,59236,Titan Men Silver Watch,Titan,Silver,Winter,Unique,Men,Accessories,Watches,Watches,0,7031
4197,15119,Arrow Men Stripes Grey Trousers,Arrow,Grey,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Trousers,0,5120
4198,37249,United Colors of Benetton Men Brown Shoes,United Colors of Benetton,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,3485
4199,1800,Quechua Unisex Black Solid Backpack,Quechua,Black,Summer,Unique,Unisex,Accessories,Bags,Backpacks,0,8612
4200,36995,Lino Perros Women Red Handbag,Lino Perros,Red,Summer,Unique,Women,Accessories,Bags,Handbags,0,8967
4201,59838,United Colors of Benetton Men Navy Blue Shirt,United Colors of Benetton,Navy Blue,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,3047
4202,32509,Franco Leone Men Formal Black Formal Shoes,Franco Leone,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Formal Shoes,0,836
4203,21922,Biba Women Purple Printed Churidar Kurta with Dupatta,Biba,Purple,Fall,"XS,S,M,L,XL",Women,Apparel,Apparel Set,Kurta Sets,0,3479
4204,40129,Gini and Jony BoysCore Navy Blue Shirt,Gini and Jony BoysCore Navy Blue Shirt,Navy Blue,Summer,"XS,S,M,L,XL",Boys,Apparel,Topwear,Shirts,0,4468
4205,38033,Q&Q Men Black Watch,Q&Q,Black,Winter,Unique,Men,Accessories,Watches,Watches,0,1410
4206,37847,Hidekraft Men Black Card Holder,Hidekraft,Black,Summer,Unique,Men,Accessories,Wallets,Wallets,0,2496
4207,56870,HM Women Brown Shoes,HM,Brown,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Casual Shoes,0,3629
4208,44589,Van Heusen Men Black and Brown Reversible Belt,Van Heusen,Black,Summer,Unique,Men,Accessories,Belts,Belts,0,5947
4209,23649,Disney Men White Printed T-shirt,Disney,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,6629
4210,51269,Hop Scotch Girls Pink Digital Watch,Hop Scotch,Pink,Winter,Unique,Girls,Accessories,Watches,Watches,0,6350
4211,12932,Classic Polo Men Insignia Pink Tshirts,Classic Polo,Pink,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,4704
4212,6817,Timberland Men Blue Thong Flip Flops,Timberland,Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,0,7946
4213,18434,Vital Gear Women Purple Laptop Bag,Vital Gear,Purple,Summer,Unique,Women,Free Items,Free Gifts,Laptop Bag,0,9019
4214,9063,Mark Taylor Men Pink Striped Shirt,Mark Taylor,Pink,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,814
4215,48344,Pitaraa Silver Fish Scale Necklace,Pitaraa Silver Fish Scale Necklace,Silver,Fall,Unique,Women,Accessories,Jewellery,Necklace and Chains,0,1634
4216,3559,Skechers Men's Casual Brown Lifestyle Shoe,Skechers,Brown,Winter,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,5376
4217,38457,Baggit Women Navy Blue Handbag,Baggit,Navy Blue,Summer,Unique,Women,Accessories,Bags,Handbags,0,8602
4218,45803,Senorita Women Silver Flats,Senorita,Silver,Fall,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,8847
4219,39585,Catwalk Women Black Flats,Catwalk,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,6092
4220,33883,Citizen Men Black Dial Eco-Drive Watch,Citizen,Black,Winter,Unique,Men,Accessories,Watches,Watches,0,2224
4221,24834,Wildcraft Unisex Black Travel Pouch,Wildcraft,Black,Winter,Unique,Unisex,Accessories,Accessories,Travel Accessory,0,3843
4222,4318,Tantra Kid's Men Kya Boss Orange Kidswear,Tantra Kid's,Orange,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,1386
4223,32951,ADIDAS Neo Men Court Sequence Mid Brown Shoes,ADIDAS Neo,Brown,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,1221
4224,52088,Myntra Women Grey T-shirt,Myntra,Grey,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tshirts,0,8178
4225,59460,Lucera Silver Ring,Lucera Silver Ring,Silver,Summer,Unique,Women,Accessories,Jewellery,Ring,0,9604
4226,3901,Disney Kids Girl's Pooh Denim Blue Skirt,Disney Kids Girl's Pooh Denim Blue Skirt,Blue,Summer,"XS,S,M,L,XL",Girls,Apparel,Bottomwear,Skirts,0,3857
4227,17018,Rocia Women Casual yellow Sandal,Rocia,Yellow,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Flats,0,1370
4228,19182,United Colors Of Benetton Men Maroon Check Shirt,United Colors Of Benetton,Maroon,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,7251
4229,18050,Lino Perros Women Solid Brown Wallet,Lino Perros,Brown,Winter,Unique,Women,Accessories,Wallets,Wallets,0,997
4230,17824,Nike Unisex Air Deschutz Black Sandal,Nike,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Sandal,Sandals,0,2256
4231,9407,Nike Men Court White Shoe,Nike,White,Fall,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,1617
4232,48720,Lucera Women Silver Earrings,Lucera,Silver,Summer,Unique,Women,Accessories,Jewellery,Earrings,0,3328
4233,46488,Timex Men Black Dial Chronograph Watch,Timex,Black,Winter,Unique,Men,Accessories,Watches,Watches,0,2147
4234,42814,Little Miss Intimates Women Grey Brief,Little Miss Intimates,Grey,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Briefs,0,7492
4235,29525,Playboy Women Black Dial Watch,Playboy,Black,Winter,Unique,Women,Accessories,Watches,Watches,0,7271
4236,54971,Femella Women Grey Dress,Femella,Grey,Summer,"XS,S,M,L,XL",Women,Apparel,Dress,Dresses,0,642
4237,12758,Spykar Men Washed Blue Jeans,Spykar,Blue,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Jeans,0,3261
4238,42028,ADIDAS Women White Sukoi Sports Shoes,ADIDAS,White,Fall,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,0,3935
4239,9635,Indigo Nation Men Price catch Blue White Shirts,Indigo Nation,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,7122
4240,23823,Puma Men Breeze Blue Flip Flops,Puma,Blue,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Flip Flops,Flip Flops,0,7569
4241,48512,French Connection Women Grey Top,French Connection,Grey,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,5012
4242,18262,Aneri Women Himani Brown Kurta,Aneri,Brown,Fall,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,2348
4243,38665,Nike Men Lunarfly Black Sports Shoes,Nike,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,3196
4244,4916,Gini and Jony Girl's Vollie White Infant Kidswear,Gini and Jony Girl's Vollie White Infant Kidswear,White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Tops,0,2217
4245,10833,Wrangler Men Rope Embro Polo Red T-Shirt,Wrangler,Red,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,3572
4246,53368,Puma Unisex Black Backpack,Puma,Black,Summer,Unique,Unisex,Accessories,Bags,Backpacks,0,9759
4247,59652,FNF Mustard & Purple Evening Wear Sari,FNF Mustard & Purple Evening Wear Sari,Purple,Fall,"XS,S,M,L,XL",Women,Apparel,Saree,Sarees,0,3286
4248,21748,Vans Unisex  Era  Black Casual Shoes,Vans,Black,Fall,"36,37,38,39,40,41,42,43,44,45",Unisex,Footwear,Shoes,Casual Shoes,0,4291
4249,11581,W Women Printed Yellow Kurtas,W,Yellow,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,9980
4250,40323,ADIDAS Men Black Twenty2yds Sports Shoes,ADIDAS,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,4371
4251,38239,Polaroid Men Sunglasses,Polaroid,Brown,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,0,2306
4252,24666,Converse Men Lace Color Black Casual Shoes,Converse,Black,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,2004
4253,10453,Flying Machine Men Gloden Haze Yellow Tshirts,Flying Machine,Yellow,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,3808
4254,4576,Nike Men's Incinera Grey Shoe,Nike,Grey,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,7617
4255,45651,Park Avenue Men Grey Melange Trunks,Park Avenue,Grey Melange,Summer,"XS,S,M,L,XL",Men,Apparel,Innerwear,Trunk,0,5548
4256,15121,Arrow Men Autoflex Charcoal Trousers,Arrow,Charcoal,Fall,"XS,S,M,L,XL",Men,Apparel,Bottomwear,Trousers,0,8763
4257,21314,Celine Dion Women Purple Frame Sunglasses,Celine Dion,Purple,Winter,Unique,Women,Accessories,Eyewear,Sunglasses,0,2190
4258,53734,Puma Men Grey Vintage Ferrari Shoes,Puma,Grey,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Casual Shoes,0,3803
4259,44783,Lotto Men White & Silver Sports Shoes,Lotto,White,Summer,"36,37,38,39,40,41,42,43,44,45",Men,Footwear,Shoes,Sports Shoes,0,3613
4260,47106,Marvel Boys Yellow Flip Flop,Marvel,Yellow,Winter,"36,37,38,39,40,41,42,43,44,45",Boys,Footwear,Flip Flops,Flip Flops,0,9574
4261,17676,Catwalk Women Weaved Strap Black Flats,Catwalk,Black,Winter,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Heels,0,8350
4262,30868,Fabindia Women Off White Kurta,Fabindia,Off White,Summer,"XS,S,M,L,XL",Women,Apparel,Topwear,Kurtas,0,6916
4263,48972,Lucera Women Gold Ring,Lucera,Silver,Summer,Unique,Women,Accessories,Jewellery,Ring,0,2004
4264,22591,Nike Men Stripes Grey Sweatshirt,Nike,Grey,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Sweatshirts,0,9424
4265,54511,Lino Perros Women Grey Handbag,Lino Perros,Grey,Summer,Unique,Women,Accessories,Bags,Handbags,0,4424
4266,30054,Skagen Men White Dial Watch,Skagen,White,Winter,Unique,Men,Accessories,Watches,Watches,0,9115
4267,2681,Inkfruit Men's Serial Black T-shirt,Inkfruit,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,4985
4268,9269,Scullers Men Scul Maroon Shirts,Scullers,Maroon,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,8600
4269,28897,Enamor Women Purple Mid-Rise Bikini Brief,Enamor,Purple,Summer,"XS,S,M,L,XL",Women,Apparel,Innerwear,Briefs,0,9184
4270,29945,Police Men Black Dial Watch PL13088JSB-02,Police,Black,Winter,Unique,Men,Accessories,Watches,Watches,0,691
4271,31186,Cabarelli Men Accessory Gift Set,Cabarelli,Black,Summer,Unique,Men,Accessories,Accessories,Accessory Gift Set,0,9190
4272,3753,Status Quo Men's Music Revolution Black T-shirt,Status Quo,Black,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,5417
4273,12304,Genesis Men Stripes Red Shirts,Genesis,Red,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,6331
4274,17444,Casio Enticer Men Silver-Toned Dial Chronograph Watch BS062,Casio Enticer,Silver,Winter,Unique,Men,Accessories,Watches,Watches,0,9948
4275,50383,Vishudh Women Printed Red Salwar and Dupatta,Vishudh,Red,Summer,"XS,S,M,L,XL",Women,Apparel,Bottomwear,Salwar and Dupatta,0,4822
4276,9867,Status Quo Men Stripes Black Tshirts,Status Quo,Black,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,7499
4277,28299,Fastrack Men Metallic Sunglasses,Fastrack,Metallic,Winter,Unique,Men,Accessories,Eyewear,Sunglasses,0,9508
4278,23671,Spykar Men White T-shirt,Spykar,White,Fall,"XS,S,M,L,XL",Men,Apparel,Topwear,Tshirts,0,7782
4279,6013,Highlander Men White Purple Black Grey Checked Shirt,Highlander,White,Summer,"XS,S,M,L,XL",Men,Apparel,Topwear,Shirts,0,9778
4280,47334,Baggit Women Olive Handbag,Baggit,Olive,Fall,Unique,Women,Accessories,Bags,Handbags,0,2374
4281,35714,Force 10 Women Grey Sports Shoes,Force 10,Grey,Summer,"36,37,38,39,40,41,42,43,44,45",Women,Footwear,Shoes,Sports Shoes,0,9562
